vacc_date,received_at_least_one_dose,full_regimen,minimum_protection,received_one_dose_pcttakeup,full_regimen_pcttakeup,minimum_protection_pcttakeup
2020-12-30,752.0,17.0,9.0,0.01,0.0,0.0
2020-12-31,807.0,18.0,9.0,0.01,0.0,0.0
2021-01-01,862.0,18.0,9.0,0.01,0.0,0.0
2021-01-02,908.0,18.0,9.0,0.02,0.0,0.0
2021-01-03,954.0,18.0,9.0,0.02,0.0,0.0
2021-01-04,1073.0,19.0,9.0,0.02,0.0,0.0
2021-01-05,1186.0,23.0,9.0,0.02,0.0,0.0
2021-01-06,1320.0,26.0,9.0,0.02,0.0,0.0
2021-01-07,1463.0,28.0,9.0,0.02,0.0,0.0
2021-01-08,2333.0,39.0,9.0,0.04,0.0,0.0
2021-01-09,2801.0,46.0,9.0,0.05,0.0,0.0
2021-01-10,3042.0,56.0,9.0,0.05,0.0,0.0
2021-01-11,5185.0,56.0,9.0,0.09,0.0,0.0
2021-01-12,8078.0,70.0,9.0,0.14,0.0,0.0
2021-01-13,12162.0,89.0,9.0,0.2,0.0,0.0
2021-01-14,16925.0,105.0,9.0,0.28,0.0,0.0
2021-01-15,22244.0,119.0,9.0,0.37,0.0,0.0
2021-01-16,24023.0,133.0,9.0,0.4,0.0,0.0
2021-01-17,24746.0,145.0,9.0,0.42,0.0,0.0
2021-01-18,32167.0,179.0,9.0,0.54,0.0,0.0
2021-01-19,40257.0,231.0,9.0,0.68,0.0,0.0
2021-01-20,49279.0,343.0,9.0,0.83,0.01,0.0
2021-01-21,56843.0,416.0,9.0,0.95,0.01,0.0
2021-01-22,64473.0,453.0,9.0,1.08,0.01,0.0
2021-01-23,69176.0,482.0,9.0,1.16,0.01,0.0
2021-01-24,73603.0,560.0,9.0,1.24,0.01,0.0
2021-01-25,85340.0,629.0,9.0,1.43,0.01,0.0
2021-01-26,97691.0,721.0,9.0,1.64,0.01,0.0
2021-01-27,111267.0,780.0,9.0,1.87,0.01,0.0
2021-01-28,125533.0,848.0,9.0,2.11,0.01,0.0
2021-01-29,139208.0,1567.0,9.0,2.34,0.03,0.0
2021-01-30,146286.0,1966.0,9.0,2.46,0.03,0.0
2021-01-31,151805.0,2183.0,9.0,2.55,0.04,0.0
2021-02-01,160815.0,4259.0,9.0,2.7,0.07,0.0
2021-02-02,170315.0,6723.0,9.0,2.86,0.11,0.0
2021-02-03,181507.0,10366.0,9.0,3.05,0.17,0.0
2021-02-04,190116.0,14699.0,9.0,3.19,0.25,0.0
2021-02-05,199371.0,19886.0,9.0,3.35,0.33,0.0
2021-02-06,203690.0,21510.0,9.0,3.42,0.36,0.0
2021-02-07,206001.0,22215.0,9.0,3.46,0.37,0.0
2021-02-08,210013.0,29554.0,9.0,3.53,0.5,0.0
2021-02-09,213665.0,37582.0,9.0,3.59,0.63,0.0
2021-02-10,216727.0,46429.0,9.0,3.64,0.78,0.0
2021-02-11,218170.0,49311.0,9.0,3.66,0.83,0.0
2021-02-12,218285.0,49341.0,9.0,3.67,0.83,0.0
2021-02-13,218402.0,49365.0,9.0,3.67,0.83,0.0
2021-02-14,218980.0,53191.0,9.0,3.68,0.89,0.0
2021-02-15,220217.0,63796.0,9.0,3.7,1.07,0.0
2021-02-16,222521.0,77377.0,9.0,3.74,1.3,0.0
2021-02-17,225945.0,92656.0,9.0,3.8,1.56,0.0
2021-02-18,230236.0,106750.0,9.0,3.87,1.79,0.0
2021-02-19,235942.0,120770.0,9.0,3.96,2.03,0.0
2021-02-20,239817.0,128242.0,9.0,4.03,2.15,0.0
2021-02-21,241888.0,134093.0,9.0,4.06,2.25,0.0
2021-02-22,248131.0,145508.0,9.0,4.17,2.44,0.0
2021-02-23,256191.0,157059.0,9.0,4.3,2.64,0.0
2021-02-24,263861.0,168547.0,9.0,4.43,2.83,0.0
2021-02-25,272495.0,178381.0,9.0,4.58,3.0,0.0
2021-02-26,282460.0,188947.0,9.0,4.74,3.17,0.0
2021-02-27,290829.0,194347.0,9.0,4.89,3.26,0.0
2021-02-28,296998.0,196888.0,9.0,4.99,3.31,0.0
2021-03-01,306726.0,200226.0,9.0,5.15,3.36,0.0
2021-03-02,316757.0,203607.0,9.0,5.32,3.42,0.0
2021-03-03,328022.0,206371.0,9.0,5.51,3.47,0.0
2021-03-04,340449.0,208183.0,9.0,5.72,3.5,0.0
2021-03-05,354184.0,209161.0,9.0,5.95,3.51,0.0
2021-03-06,363080.0,209845.0,9.0,6.1,3.53,0.0
2021-03-07,367885.0,210290.0,9.0,6.18,3.53,0.0
2021-03-08,381656.0,211782.0,9.0,6.41,3.56,0.0
2021-03-09,398458.0,213682.0,9.0,6.69,3.59,0.0
2021-03-10,417369.0,216448.0,9.0,7.01,3.64,0.0
2021-03-11,439482.0,219796.0,9.0,7.38,3.69,0.0
2021-03-12,464279.0,224640.0,9.0,7.8,3.77,0.0
2021-03-13,487737.0,228066.0,9.0,8.19,3.83,0.0
2021-03-14,507671.0,229835.0,9.0,8.53,3.86,0.0
2021-03-15,535189.0,235653.0,9.0,8.99,3.96,0.0
2021-03-16,564160.0,242649.0,9.0,9.48,4.08,0.0
2021-03-17,597113.0,250112.0,9.0,10.03,4.2,0.0
2021-03-18,629958.0,257691.0,10.0,10.58,4.33,0.0
2021-03-19,666224.0,267090.0,10.0,11.19,4.49,0.0
2021-03-20,696176.0,275293.0,10.0,11.69,4.62,0.0
2021-03-21,723299.0,280870.0,10.0,12.15,4.72,0.0
2021-03-22,753834.0,290668.0,10.0,12.66,4.88,0.0
2021-03-23,781942.0,300246.0,10.0,13.14,5.04,0.0
2021-03-24,805618.0,310688.0,10.0,13.53,5.22,0.0
2021-03-25,826917.0,322600.0,10.0,13.89,5.42,0.0
2021-03-26,850045.0,336517.0,10.0,14.28,5.65,0.0
2021-03-27,873226.0,344970.0,10.0,14.67,5.79,0.0
2021-03-28,889882.0,349766.0,10.0,14.95,5.88,0.0
2021-03-29,924184.0,362501.0,10.0,15.52,6.09,0.0
2021-03-30,951345.0,377929.0,10.0,15.98,6.35,0.0
2021-03-31,974435.0,396148.0,10.0,16.37,6.65,0.0
2021-04-01,997409.0,415166.0,10.0,16.75,6.97,0.0
2021-04-02,1016154.0,431259.0,10.0,17.07,7.24,0.0
2021-04-03,1035588.0,452785.0,10.0,17.4,7.61,0.0
2021-04-04,1051933.0,469083.0,10.0,17.67,7.88,0.0
2021-04-05,1079623.0,493978.0,10.0,18.14,8.3,0.0
2021-04-06,1106386.0,518836.0,10.0,18.59,8.72,0.0
2021-04-07,1131261.0,546428.0,10.0,19.0,9.18,0.0
2021-04-08,1154385.0,575271.0,10.0,19.39,9.66,0.0
2021-04-09,1175192.0,610855.0,10.0,19.74,10.26,0.0
2021-04-10,1193058.0,642584.0,10.0,20.04,10.79,0.0
2021-04-11,1212454.0,667947.0,10.0,20.37,11.22,0.0
2021-04-12,1229588.0,696543.0,10.0,20.66,11.7,0.0
2021-04-13,1248053.0,720180.0,10.0,20.97,12.1,0.0
2021-04-14,1267745.0,740696.0,10.0,21.3,12.44,0.0
2021-04-15,1286267.0,761285.0,10.0,21.61,12.79,0.0
2021-04-16,1306334.0,784955.0,10.0,21.94,13.19,0.0
2021-04-17,1322538.0,807005.0,10.0,22.22,13.56,0.0
2021-04-18,1336987.0,822509.0,10.0,22.46,13.82,0.0
2021-04-19,1353950.0,852888.0,10.0,22.74,14.33,0.0
2021-04-20,1375682.0,876987.0,10.0,23.11,14.73,0.0
2021-04-21,1400742.0,897318.0,10.0,23.53,15.07,0.0
2021-04-22,1425699.0,916809.0,10.0,23.95,15.4,0.0
2021-04-23,1450165.0,938400.0,11.0,24.36,15.76,0.0
2021-04-24,1468815.0,962785.0,11.0,24.67,16.17,0.0
2021-04-25,1488571.0,981122.0,11.0,25.01,16.48,0.0
2021-04-26,1507737.0,1007236.0,11.0,25.33,16.92,0.0
2021-04-27,1529174.0,1032020.0,12.0,25.69,17.34,0.0
2021-04-28,1551499.0,1053627.0,12.0,26.06,17.7,0.0
2021-04-29,1577440.0,1073081.0,12.0,26.5,18.03,0.0
2021-04-30,1601537.0,1095909.0,12.0,26.9,18.41,0.0
2021-05-01,1625050.0,1109365.0,12.0,27.3,18.64,0.0
2021-05-02,1645042.0,1125826.0,12.0,27.63,18.91,0.0
2021-05-03,1666434.0,1137811.0,12.0,27.99,19.11,0.0
2021-05-04,1688422.0,1149913.0,12.0,28.36,19.32,0.0
2021-05-05,1709402.0,1164464.0,12.0,28.72,19.56,0.0
2021-05-06,1733981.0,1177747.0,12.0,29.13,19.78,0.0
2021-05-07,1756877.0,1194587.0,12.0,29.51,20.07,0.0
2021-05-08,1775828.0,1210432.0,12.0,29.83,20.33,0.0
2021-05-09,1793751.0,1223880.0,12.0,30.13,20.56,0.0
2021-05-10,1823091.0,1241282.0,12.0,30.62,20.85,0.0
2021-05-11,1849975.0,1262016.0,13.0,31.08,21.2,0.0
2021-05-12,1861313.0,1281339.0,13.0,31.27,21.52,0.0
2021-05-13,1862685.0,1281734.0,14.0,31.29,21.53,0.0
2021-05-14,1879752.0,1320938.0,14.0,31.58,22.19,0.0
2021-05-15,1902085.0,1346671.0,16.0,31.95,22.62,0.0
2021-05-16,1922248.0,1369688.0,16.0,32.29,23.01,0.0
2021-05-17,1939365.0,1392529.0,16.0,32.58,23.39,0.0
2021-05-18,1958200.0,1414172.0,16.0,32.89,23.76,0.0
2021-05-19,1977131.0,1435805.0,16.0,33.21,24.12,0.0
2021-05-20,2001244.0,1458543.0,16.0,33.62,24.5,0.0
2021-05-21,2022910.0,1486090.0,18.0,33.98,24.96,0.0
2021-05-22,2040085.0,1516828.0,18.0,34.27,25.48,0.0
2021-05-23,2057802.0,1541757.0,18.0,34.57,25.9,0.0
2021-05-24,2085041.0,1562070.0,19.0,35.03,26.24,0.0
2021-05-25,2115377.0,1582940.0,19.0,35.53,26.59,0.0
2021-05-26,2142562.0,1596859.0,19.0,35.99,26.82,0.0
2021-05-27,2166787.0,1618938.0,19.0,36.4,27.2,0.0
2021-05-28,2193142.0,1642168.0,20.0,36.84,27.59,0.0
2021-05-29,2218174.0,1662720.0,20.0,37.26,27.93,0.0
2021-05-30,2238696.0,1680378.0,21.0,37.61,28.23,0.0
2021-05-31,2257431.0,1709231.0,21.0,37.92,28.71,0.0
2021-06-01,2283280.0,1729621.0,21.0,38.36,29.05,0.0
2021-06-02,2315878.0,1740462.0,21.0,38.9,29.24,0.0
2021-06-03,2361731.0,1749227.0,23.0,39.67,29.38,0.0
2021-06-04,2400828.0,1768432.0,23.0,40.33,29.71,0.0
2021-06-05,2430070.0,1791901.0,23.0,40.82,30.1,0.0
2021-06-06,2455596.0,1812154.0,24.0,41.25,30.44,0.0
2021-06-07,2482098.0,1827041.0,24.0,41.7,30.69,0.0
2021-06-08,2503830.0,1842872.0,24.0,42.06,30.96,0.0
2021-06-09,2531282.0,1857802.0,25.0,42.52,31.21,0.0
2021-06-10,2562816.0,1869393.0,25.0,43.05,31.4,0.0
2021-06-11,2594018.0,1887773.0,28.0,43.58,31.71,0.0
2021-06-12,2622254.0,1903377.0,28.0,44.05,31.97,0.0
2021-06-13,2649388.0,1915606.0,31.0,44.51,32.18,0.0
2021-06-14,2683093.0,1930524.0,31.0,45.07,32.43,0.0
2021-06-15,2720353.0,1945613.0,34.0,45.7,32.68,0.0
2021-06-16,2763894.0,1959943.0,39.0,46.43,32.92,0.0
2021-06-17,2805786.0,1973652.0,42.0,47.13,33.15,0.0
2021-06-18,2845937.0,1990824.0,45.0,47.81,33.44,0.0
2021-06-19,2885587.0,2007241.0,48.0,48.47,33.72,0.0
2021-06-20,2919197.0,2018997.0,50.0,49.04,33.92,0.0
2021-06-21,2963092.0,2030566.0,53.0,49.78,34.11,0.0
2021-06-22,3003798.0,2042090.0,57.0,50.46,34.3,0.0
2021-06-23,3044902.0,2052896.0,57.0,51.15,34.49,0.0
2021-06-24,3085633.0,2063149.0,61.0,51.83,34.66,0.0
2021-06-25,3125691.0,2074207.0,64.0,52.51,34.84,0.0
2021-06-26,3181935.0,2083698.0,65.0,53.45,35.0,0.0
2021-06-27,3231380.0,2090543.0,68.0,54.28,35.12,0.0
2021-06-28,3282191.0,2100235.0,71.0,55.14,35.28,0.0
2021-06-29,3321473.0,2109177.0,73.0,55.8,35.43,0.0
2021-06-30,3377702.0,2119538.0,79.0,56.74,35.6,0.0
2021-07-01,3438918.0,2137187.0,83.0,57.77,35.9,0.0
2021-07-02,3501304.0,2156455.0,84.0,58.82,36.22,0.0
2021-07-03,3561503.0,2173866.0,90.0,59.83,36.52,0.0
2021-07-04,3615077.0,2191118.0,93.0,60.73,36.81,0.0
2021-07-05,3673761.0,2207323.0,97.0,61.71,37.08,0.0
2021-07-06,3729428.0,2222873.0,101.0,62.65,37.34,0.0
2021-07-07,3784837.0,2240053.0,103.0,63.58,37.63,0.0
2021-07-08,3838545.0,2258505.0,104.0,64.48,37.94,0.0
2021-07-09,3889513.0,2284556.0,108.0,65.34,38.38,0.0
2021-07-10,3934731.0,2310298.0,108.0,66.1,38.81,0.0
2021-07-11,3971268.0,2337936.0,112.0,66.71,39.27,0.0
2021-07-12,4013573.0,2368631.0,112.0,67.42,39.79,0.0
2021-07-13,4045278.0,2400869.0,115.0,67.95,40.33,0.0
2021-07-14,4070948.0,2439458.0,121.0,68.39,40.98,0.0
2021-07-15,4094597.0,2482994.0,125.0,68.78,41.71,0.0
2021-07-16,4119008.0,2540643.0,127.0,69.19,42.68,0.0
2021-07-17,4139415.0,2597085.0,130.0,69.54,43.63,0.0
2021-07-18,4156672.0,2646685.0,132.0,69.83,44.46,0.0
2021-07-19,4171492.0,2677150.0,134.0,70.07,44.97,0.0
2021-07-20,4174358.0,2678088.0,139.0,70.12,44.99,0.0
2021-07-21,4194946.0,2730741.0,141.0,70.47,45.87,0.0
2021-07-22,4213927.0,2780849.0,145.0,70.79,46.71,0.0
2021-07-23,4231926.0,2842977.0,146.0,71.09,47.76,0.0
2021-07-24,4246764.0,2898747.0,152.0,71.34,48.69,0.0
2021-07-25,4260242.0,2946020.0,155.0,71.57,49.49,0.0
2021-07-26,4275669.0,2995508.0,155.0,71.82,50.32,0.0
2021-07-27,4291477.0,3031189.0,160.0,72.09,50.92,0.0
2021-07-28,4306193.0,3077023.0,162.0,72.34,51.69,0.0
2021-07-29,4321093.0,3125737.0,165.0,72.59,52.51,0.0
2021-07-30,4333542.0,3187958.0,166.0,72.8,53.55,0.0
2021-07-31,4344693.0,3247249.0,171.0,72.98,54.55,0.0
2021-08-01,4353045.0,3298931.0,173.0,73.12,55.42,0.0
2021-08-02,4364612.0,3352407.0,179.0,73.32,56.31,0.0
2021-08-03,4376377.0,3402094.0,182.0,73.52,57.15,0.0
2021-08-04,4387361.0,3453760.0,188.0,73.7,58.02,0.0
2021-08-05,4397923.0,3508358.0,194.0,73.88,58.93,0.0
2021-08-06,4408458.0,3571471.0,203.0,74.05,59.99,0.0
2021-08-07,4420130.0,3630518.0,214.0,74.25,60.99,0.0
2021-08-08,4430477.0,3679795.0,225.0,74.42,61.81,0.0
2021-08-09,4440749.0,3712265.0,237.0,74.6,62.36,0.0
2021-08-10,4453920.0,3748168.0,245.0,74.82,62.96,0.0
2021-08-11,4466193.0,3783681.0,255.0,75.02,63.56,0.0
2021-08-12,4477604.0,3817904.0,264.0,75.22,64.13,0.0
2021-08-13,4490487.0,3861985.0,270.0,75.43,64.88,0.0
2021-08-14,4503179.0,3904713.0,286.0,75.65,65.59,0.0
2021-08-15,4511526.0,3933495.0,297.0,75.79,66.08,0.0
2021-08-16,4521982.0,3952540.0,302.0,75.96,66.4,0.01
2021-08-17,4531156.0,3967725.0,309.0,76.12,66.65,0.01
2021-08-18,4539925.0,3983476.0,326.0,76.26,66.92,0.01
2021-08-19,4547996.0,3997900.0,336.0,76.4,67.16,0.01
2021-08-20,4557754.0,4016618.0,354.0,76.56,67.47,0.01
2021-08-21,4566681.0,4032043.0,378.0,76.71,67.73,0.01
2021-08-22,4572193.0,4040556.0,398.0,76.81,67.87,0.01
2021-08-23,4579167.0,4053510.0,430.0,76.92,68.09,0.01
2021-08-24,4585743.0,4064731.0,453.0,77.03,68.28,0.01
2021-08-25,4592626.0,4076192.0,475.0,77.15,68.47,0.01
2021-08-26,4598994.0,4086993.0,496.0,77.26,68.65,0.01
2021-08-27,4606808.0,4101897.0,518.0,77.39,68.91,0.01
2021-08-28,4613531.0,4115414.0,545.0,77.5,69.13,0.01
2021-08-29,4617625.0,4123789.0,565.0,77.57,69.27,0.01
2021-08-30,4623850.0,4133302.0,591.0,77.67,69.43,0.01
2021-08-31,4630147.0,4144413.0,623.0,77.78,69.62,0.01
2021-09-01,4636451.0,4154119.0,647.0,77.88,69.78,0.01
2021-09-02,4642421.0,4163314.0,676.0,77.99,69.94,0.01
2021-09-03,4649066.0,4176829.0,698.0,78.1,70.16,0.01
2021-09-04,4654746.0,4190756.0,719.0,78.19,70.4,0.01
2021-09-05,4658685.0,4199977.0,734.0,78.26,70.55,0.01
2021-09-06,4664315.0,4207985.0,763.0,78.35,70.69,0.01
2021-09-07,4669718.0,4215374.0,788.0,78.44,70.81,0.01
2021-09-08,4675076.0,4222277.0,821.0,78.53,70.93,0.01
2021-09-09,4679897.0,4229138.0,853.0,78.61,71.04,0.01
2021-09-10,4684384.0,4240246.0,876.0,78.69,71.23,0.01
2021-09-11,4688472.0,4250710.0,901.0,78.76,71.41,0.02
2021-09-12,4692739.0,4258757.0,1016.0,78.83,71.54,0.02
2021-09-13,4696717.0,4265219.0,1050.0,78.9,71.65,0.02
2021-09-14,4700786.0,4271335.0,1252.0,78.97,71.75,0.02
2021-09-15,4705371.0,4277394.0,5972.0,79.04,71.85,0.1
2021-09-16,4709765.0,4283048.0,9102.0,79.12,71.95,0.15
2021-09-17,4714999.0,4291720.0,17338.0,79.2,72.09,0.29
2021-09-18,4719057.0,4299146.0,30310.0,79.27,72.22,0.51
2021-09-19,4722343.0,4304909.0,38390.0,79.33,72.32,0.64
2021-09-20,4726508.0,4310572.0,50224.0,79.4,72.41,0.84
2021-09-21,4730622.0,4315722.0,58401.0,79.47,72.5,0.98
2021-09-22,4734492.0,4321417.0,73594.0,79.53,72.59,1.24
2021-09-23,4738996.0,4326325.0,90438.0,79.61,72.68,1.52
2021-09-24,4743586.0,4333497.0,113789.0,79.68,72.8,1.91
2021-09-25,4747243.0,4339962.0,135455.0,79.75,72.9,2.28
2021-09-26,4751101.0,4346784.0,150752.0,79.81,73.02,2.53
2021-09-27,4755009.0,4351590.0,172823.0,79.88,73.1,2.9
2021-09-28,4759545.0,4356649.0,196878.0,79.95,73.18,3.31
2021-09-29,4763536.0,4361508.0,216933.0,80.02,73.27,3.64
2021-09-30,4767307.0,4366442.0,237993.0,80.08,73.35,4.0
2021-10-01,4770684.0,4371146.0,259154.0,80.14,73.43,4.35
2021-10-02,4773267.0,4375081.0,280765.0,80.18,73.49,4.72
2021-10-03,4775792.0,4379377.0,299541.0,80.23,73.57,5.03
2021-10-04,4778882.0,4382604.0,321376.0,80.28,73.62,5.4
2021-10-05,4782658.0,4386451.0,341256.0,80.34,73.69,5.73
2021-10-06,4786457.0,4390038.0,356852.0,80.4,73.75,5.99
2021-10-07,4790152.0,4393428.0,371446.0,80.47,73.8,6.24
2021-10-08,4794075.0,4398051.0,392231.0,80.53,73.88,6.59
2021-10-09,4797882.0,4402198.0,411329.0,80.6,73.95,6.91
2021-10-10,4802067.0,4407161.0,437505.0,80.67,74.03,7.35
2021-10-11,4806950.0,4410382.0,463790.0,80.75,74.09,7.79
2021-10-12,4811022.0,4413764.0,486233.0,80.82,74.14,8.17
2021-10-13,4814759.0,4416820.0,505293.0,80.88,74.2,8.49
2021-10-14,4818178.0,4419702.0,522729.0,80.94,74.24,8.78
2021-10-15,4822201.0,4423374.0,551475.0,81.01,74.31,9.26
2021-10-16,4825682.0,4426769.0,574072.0,81.06,74.36,9.64
2021-10-17,4827530.0,4428638.0,585267.0,81.09,74.39,9.83
2021-10-18,4830595.0,4432077.0,601276.0,81.15,74.45,10.1
2021-10-19,4833247.0,4434752.0,618830.0,81.19,74.5,10.4
2021-10-20,4835240.0,4437384.0,633376.0,81.22,74.54,10.64
2021-10-21,4837815.0,4440619.0,650663.0,81.27,74.6,10.93
2021-10-22,4840251.0,4443816.0,676379.0,81.31,74.65,11.36
2021-10-23,4842890.0,4448848.0,694758.0,81.35,74.73,11.67
2021-10-24,4844324.0,4450606.0,704397.0,81.38,74.76,11.83
2021-10-25,4846872.0,4453833.0,719397.0,81.42,74.82,12.08
2021-10-26,4849479.0,4457219.0,739321.0,81.46,74.87,12.42
2021-10-27,4851794.0,4460429.0,754173.0,81.5,74.93,12.67
2021-10-28,4854322.0,4463861.0,772070.0,81.54,74.99,12.97
2021-10-29,4856641.0,4467615.0,803492.0,81.58,75.05,13.5
2021-10-30,4859199.0,4473407.0,827546.0,81.63,75.15,13.9
2021-10-31,4860771.0,4476349.0,842211.0,81.65,75.2,14.15
2021-11-01,4863093.0,4480391.0,860126.0,81.69,75.26,14.45
2021-11-02,4865233.0,4483951.0,882177.0,81.73,75.32,14.82
2021-11-03,4867232.0,4487118.0,897748.0,81.76,75.38,15.08
2021-11-04,4868165.0,4488487.0,898269.0,81.78,75.4,15.09
2021-11-05,4870751.0,4493702.0,927632.0,81.82,75.49,15.58
2021-11-06,4872944.0,4498437.0,950803.0,81.86,75.57,15.97
2021-11-07,4874286.0,4500754.0,964956.0,81.88,75.61,16.21
2021-11-08,4876354.0,4504924.0,982518.0,81.91,75.68,16.5
2021-11-09,4878979.0,4508635.0,1005783.0,81.96,75.74,16.9
2021-11-10,4881363.0,4512361.0,1026057.0,82.0,75.8,17.24
2021-11-11,4883880.0,4516139.0,1045782.0,82.04,75.86,17.57
2021-11-12,4886336.0,4520359.0,1074054.0,82.08,75.93,18.04
2021-11-13,4888455.0,4523876.0,1099108.0,82.12,75.99,18.46
2021-11-14,4890196.0,4527638.0,1115780.0,82.15,76.06,18.74
2021-11-15,4892306.0,4531143.0,1134265.0,82.18,76.12,19.05
2021-11-16,4894387.0,4534855.0,1155211.0,82.22,76.18,19.41
2021-11-17,4896228.0,4538156.0,1171547.0,82.25,76.23,19.68
2021-11-18,4898038.0,4541865.0,1188580.0,82.28,76.3,19.97
2021-11-19,4899765.0,4545298.0,1214430.0,82.31,76.35,20.4
2021-11-20,4901613.0,4548525.0,1238128.0,82.34,76.41,20.8
2021-11-21,4903180.0,4551614.0,1254913.0,82.37,76.46,21.08
2021-11-22,4905056.0,4554836.0,1272789.0,82.4,76.51,21.38
2021-11-23,4906849.0,4558154.0,1289146.0,82.43,76.57,21.66
2021-11-24,4908628.0,4561274.0,1302927.0,82.46,76.62,21.89
2021-11-25,4910620.0,4564837.0,1316965.0,82.49,76.68,22.12
2021-11-26,4912315.0,4568437.0,1342441.0,82.52,76.74,22.55
2021-11-27,4913852.0,4571241.0,1365271.0,82.54,76.79,22.93
2021-11-28,4915160.0,4574158.0,1379022.0,82.57,76.84,23.17
2021-11-29,4916897.0,4577353.0,1394087.0,82.6,76.89,23.42
2021-11-30,4918829.0,4580913.0,1415533.0,82.63,76.95,23.78
2021-12-01,4920560.0,4584208.0,1430016.0,82.66,77.01,24.02
2021-12-02,4922121.0,4587874.0,1443457.0,82.68,77.07,24.25
2021-12-03,4923573.0,4592254.0,1465935.0,82.71,77.14,24.63
2021-12-04,4925051.0,4597067.0,1486668.0,82.73,77.22,24.97
2021-12-05,4926027.0,4599435.0,1500835.0,82.75,77.26,25.21
2021-12-06,4927371.0,4603985.0,1516492.0,82.77,77.34,25.47
2021-12-07,4928722.0,4608226.0,1535505.0,82.79,77.41,25.79
2021-12-08,4930011.0,4612438.0,1550738.0,82.82,77.48,26.05
2021-12-09,4931320.0,4616597.0,1564765.0,82.84,77.55,26.29
2021-12-10,4932160.0,4620808.0,1587893.0,82.85,77.62,26.67
2021-12-11,4933339.0,4625413.0,1609116.0,82.87,77.7,27.03
2021-12-12,4934166.0,4627711.0,1623040.0,82.89,77.74,27.26
2021-12-13,4935281.0,4631943.0,1639695.0,82.9,77.81,27.54
2021-12-14,4936324.0,4636024.0,1664819.0,82.92,77.88,27.97
2021-12-15,4937354.0,4640198.0,1684454.0,82.94,77.95,28.3
2021-12-16,4938201.0,4644400.0,1706032.0,82.95,78.02,28.66
2021-12-17,4939037.0,4648698.0,1732094.0,82.97,78.09,29.1
2021-12-18,4940056.0,4652773.0,1756594.0,82.98,78.16,29.51
2021-12-19,4940648.0,4655002.0,1775853.0,82.99,78.2,29.83
2021-12-20,4941739.0,4659304.0,1804269.0,83.01,78.27,30.31
2021-12-21,4942690.0,4663325.0,1833764.0,83.03,78.34,30.8
2021-12-22,4943673.0,4667408.0,1865524.0,83.05,78.4,31.34
2021-12-23,4944583.0,4671352.0,1900265.0,83.06,78.47,31.92
2021-12-24,4945033.0,4674103.0,1922534.0,83.07,78.52,32.3
2021-12-25,4945207.0,4674993.0,1923038.0,83.07,78.53,32.3
2021-12-26,4946027.0,4678432.0,1964366.0,83.09,78.59,33.0
2021-12-27,4950249.0,4683063.0,2004094.0,83.16,78.67,33.67
2021-12-28,4954597.0,4687728.0,2048127.0,83.23,78.75,34.41
2021-12-29,4960620.0,4692033.0,2089926.0,83.33,78.82,35.11
2021-12-30,4966992.0,4696387.0,2131691.0,83.44,78.89,35.81
2021-12-31,4970648.0,4699041.0,2155089.0,83.5,78.94,36.2
2022-01-01,4970920.0,4699680.0,2155776.0,83.5,78.95,36.21
2022-01-02,4978153.0,4702298.0,2195230.0,83.62,78.99,36.88
2022-01-03,4988146.0,4705352.0,2232419.0,83.79,79.04,37.5
2022-01-04,4992838.0,4708133.0,2268668.0,83.87,79.09,38.11
2022-01-05,4995033.0,4710751.0,2302917.0,83.91,79.13,38.69
2022-01-06,5001372.0,4713268.0,2342574.0,84.01,79.18,39.35
2022-01-07,5010302.0,4716060.0,2392333.0,84.16,79.22,40.19
2022-01-08,5021146.0,4718996.0,2439683.0,84.35,79.27,40.98
2022-01-09,5030715.0,4720325.0,2479588.0,84.51,79.29,41.65
2022-01-10,5036071.0,4722897.0,2520367.0,84.6,79.34,42.34
2022-01-11,5039717.0,4725356.0,2555613.0,84.66,79.38,42.93
2022-01-12,5044474.0,4727823.0,2589218.0,84.74,79.42,43.49
2022-01-13,5051785.0,4730351.0,2623585.0,84.86,79.46,44.07
2022-01-14,5061217.0,4732981.0,2667960.0,85.02,79.51,44.82
2022-01-15,5072481.0,4734904.0,2709430.0,85.21,79.54,45.51
2022-01-16,5081210.0,4736381.0,2739982.0,85.36,79.56,46.03
2022-01-17,5085458.0,4739757.0,2771593.0,85.43,79.62,46.56
2022-01-18,5088741.0,4742938.0,2797148.0,85.48,79.67,46.99
2022-01-19,5092576.0,4746544.0,2821946.0,85.55,79.73,47.4
2022-01-20,5097966.0,4750542.0,2847330.0,85.64,79.8,47.83
2022-01-21,5105177.0,4755730.0,2880282.0,85.76,79.89,48.38
2022-01-22,5113195.0,4761478.0,2910206.0,85.89,79.99,48.89
2022-01-23,5120005.0,4766119.0,2930476.0,86.01,80.06,49.23
2022-01-24,5123488.0,4771826.0,2958287.0,86.07,80.16,49.69
2022-01-25,5127632.0,4776960.0,2982828.0,86.14,80.25,50.11
2022-01-26,5132095.0,4781608.0,3004067.0,86.21,80.32,50.46
2022-01-27,5137047.0,4788278.0,3025978.0,86.29,80.44,50.83
2022-01-28,5140647.0,4797306.0,3054699.0,86.35,80.59,51.31
2022-01-29,5144588.0,4806494.0,3078285.0,86.42,80.74,51.71
2022-01-30,5146660.0,4815414.0,3093471.0,86.46,80.89,51.97
2022-01-31,5149812.0,4819442.0,3103824.0,86.51,80.96,52.14
